image_path,prompt
diffusiondb-1k/image_638.png,an modern brazilian hotel lobby 
diffusiondb-1k/image_639.png,"concept art of giant translucent glowing jellyfishes, lovecraftian divers helmet, lots of teeth, melting horror, round moon, rich clouds, fighting the horrors of the unknown, high resolution, very detailed, volumetric light, mist, grim, fine art, decaying, textured oil over canvas, epic fantasy art, very colorful, ornate, anato finnstark "
diffusiondb-1k/image_640.png,"a plumping, impressionistic painting of apples on a blue cloth near other apples by paul cezanne, pixabay contest winner, post - impressionism, fauvism, oil on canvas, painterly "
diffusiondb-1k/image_641.png,"painting by rhads, sargent and leyendecker and greg hildebrandt, apollinaris vasnetsov, savrasov levitan polenov, studio ghibly style mononoke, huge old ruins giovanni paolo panini, monochrome, middle earth above the layered low clouds road big lake wide river coast sea bay view faroe azores overcast storm masterpiece "
diffusiondb-1k/image_642.png,"audi rs 6 driving on a road in the alps, black ink manga drawing "
diffusiondb-1k/image_643.png,"a gauguinesque, russet oil painting on canvas shows four red apples and two blue cloth by cezanne, featured on flickr, post - impressionism, fauvism, picasso, impressionism "
diffusiondb-1k/image_644.png,"painting by rhads, sargent and leyendecker and greg hildebrandt, apollinaris vasnetsov, savrasov levitan polenov, studio ghibly style mononoke, huge old ruins giovanni paolo panini, monochrome, middle earth above the layered low clouds road big lake wide river coast sea bay view faroe azores overcast storm masterpiece "
diffusiondb-1k/image_645.png,"a gauguinesque, russet oil painting on canvas shows four red apples and two blue cloth by cezanne, featured on flickr, post - impressionism, fauvism, picasso, impressionism "
diffusiondb-1k/image_646.png,evil cat designed by minecraft 
diffusiondb-1k/image_647.png,"a gauguinesque, russet oil painting on canvas shows four red apples and two blue cloth by cezanne, featured on flickr, post - impressionism, fauvism, picasso, impressionism "
diffusiondb-1k/image_648.png,"a gauguinesque, russet oil painting on canvas shows four red apples and two blue cloth by cezanne, featured on flickr, post - impressionism, fauvism, picasso, impressionism "
diffusiondb-1k/image_649.png,"detailed realistic beautiful gothic moon goddess face portrait by jean delville, gustave dore, iris van herpen and marco mazzoni, art forms of nature by ernst haeckel, art nouveau, symbolist, visionary, gothic, neo - gothic, pre - raphaelite, fractal lace, intricate alien botanicals, ai biodiversity, surreality, hyperdetailed ultrasharp octane render "
diffusiondb-1k/image_650.png,"an industrial sci fi geometric temple lab room, a sculpture of a icosahedron holographic iridescent luminescent mandelbulb floating, marble sculptures of people surrounding, by moebius, by simon stalenhag, by andrew jones, by julius horsthuis, epic composition, sci - fi, ethereal, surreal, cinematic, 8 k, unreal engine, volumetric lighting "
diffusiondb-1k/image_651.png,evil cat in the style of bound video game 
diffusiondb-1k/image_652.png,"a gauguinesque, russet painting of apples on a cloth cloth is sitting down by cezanne, featured on flickr, post - impressionism, fauvism, picasso, impressionism "
diffusiondb-1k/image_653.png,"industrial sci fi geometric lab room, sculpture of a icosahedron holographic iridescent luminescent mandelbulb floating, marble sculptures of people surrounding, by moebius, by simon stalenhag, by andrew jones, by julius horsthuis, ethereal, cinematic, 8 k, unreal engine, volumetric lighting, white black blue purple yellow green "
diffusiondb-1k/image_654.png,"an astronaut meeting an octopus humanoid, alien forest landscape, cinematic, establishing shot, motion blur, 4 k "
diffusiondb-1k/image_655.png,"high schoolgirl sit in a cozy school classroom at dusk - dramatic cozy poster by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 "
diffusiondb-1k/image_656.png,evil cat inspired by snipperclips 
diffusiondb-1k/image_657.png,"an astronaut meeting an alien lizard humanoid, alien forest landscape, cinematic, establishing shot, motion blur, 4 k, photorealistic "
diffusiondb-1k/image_658.png,"kodak portra 4 0 0, wetplate, muted colours, 1 9 3 0 s award winning colour portrait of a blue white striped pillow leaning against the wall by saul leiter, insanely detailed, insanely intricate, depth of field, blueberry "
diffusiondb-1k/image_659.png,"high schoolgirl sit in a cozy school classroom at night - 3 d dramatic cozy poster by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 "
diffusiondb-1k/image_660.png,bud light can 1 2 oz 
diffusiondb-1k/image_661.png,evil cat designed in the style of hollow knight 
diffusiondb-1k/image_662.png,evil cat by blasphemous 
diffusiondb-1k/image_663.png,"modifier, caspar david friedrich "
diffusiondb-1k/image_664.png,"high school girl sits in a cozy school classroom - 3 d dramatic cozy poster by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 "
diffusiondb-1k/image_665.png,evil cat in the style of blasphemous 
diffusiondb-1k/image_666.png,"a man made of cheese screaming, extremely detailed, trending on artstation, 8 k, - w 7 6 8 "
diffusiondb-1k/image_667.png,"a katharobic, bahai woman with her arm crossed in front of a plant, by tarsila do amaral, behance, figurative art, ilya kuvshinov, studio portrait, 1 9 2 0 s "
diffusiondb-1k/image_668.png,"school girl sitting in the school bathroom - dramatic cozy poster by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 "
diffusiondb-1k/image_669.png,"a realistic man made of cheese screaming, extremely detailed, photo, trending on artstation, 8 k, - w 7 6 8 "
diffusiondb-1k/image_670.png,"a still of a t - rex in shaun the sheep, by aardman animation. "
diffusiondb-1k/image_671.png,"fallout 4 dweller cosplayer big breasts girl, full symmetry, maximalist, sharp focus, 5 0 mm bokeh, smooth face, perfect eyes, wide angle, sharp focus on eyes, 8 k high definition, insanely detailed, intricate, elegant "
diffusiondb-1k/image_672.png,king frog by blasphemous 
diffusiondb-1k/image_673.png,"a still of a t - rex in shaun the sheep, by aardman animation. "
diffusiondb-1k/image_674.png,"portrait of a transforming masked athlete sitting on a statue eating chocolate looking at a tablet smoking vape with a large abstract painting hanging in the background by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece "
diffusiondb-1k/image_675.png,"a industrious, lapidary painting of people cooking inside a kitchen while men work by james pittendrigh macgillivray,, a painting featured on cg society, american scene painting, detailed painting, oil on canvas, dye - transfer "
diffusiondb-1k/image_676.png,"a rhombohedral, cubist small pink square with an irregular diagonal, and white triangle above it by jacques villon, trending on flickr, crystal cubism, angular, cubism, geometric "
diffusiondb-1k/image_677.png,"school girl sitting on the tiles in the school bathroom - dramatic cozy art by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 "
diffusiondb-1k/image_678.png,"portrait of a transforming model wearing futuristic bodysuit doing poses on a rotating platform in a photography studio surrounded by lights by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece "
diffusiondb-1k/image_679.png,"concept art of giant translucent glowing jellyfishes, renaissance, divers helmet, lots of teeth, melting horror, round moon, rich clouds, fighting the horrors of the unknown, mirrors, very detailed, volumetric light, mist, grim, fine art, decaying, textured oil over canvas, epic fantasy art, very colorful, ornate, anato finnstark "
diffusiondb-1k/image_680.png,"school girl sitting on the tiles in the school bathroom - dramatic cozy poster by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 "
diffusiondb-1k/image_681.png,"portrait of a transforming model wearing futuristic bodysuit doing poses on a rotating platform in a photography studio surrounded by lights by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece "
diffusiondb-1k/image_682.png,"portrait of a beautiful anime male, red - haired fire sorceress, brad pitt, flowing cloak with hood, casting fireball, extremely detailed, sharp focus, wide view, full body shot, smooth, digital illustration, by, james jean, by rossdraws, frank franzzeta, sakimichan, jeremy lipking "
diffusiondb-1k/image_683.png,"a pointillistic, equestrian oil painting shows a crowd of people and animals outside of tents by ramon casas i carbo, flickr contest winner, american scene painting, cityscape, impressionism, detailed painting "
diffusiondb-1k/image_684.png,"a transforming model wearing futuristic bodysuit waving a flag on a rotating platform in a bullring surrounded by lights by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece "
diffusiondb-1k/image_685.png,"school girl sitting in the school bathroom - dramatic cozy portrait art by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 "
diffusiondb-1k/image_686.png,"two models hoist a flag up a pole in an abstract landscape by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece "
diffusiondb-1k/image_687.png,"a gauguinesque, pedestrian painting of a bunch of people on the beach with umbrellas by edouard vuillard, flickr, synthetism, childs drawing, impressionism, concert poster "
diffusiondb-1k/image_688.png,"a portrait of girl alchemist in blue dress, magic potions, fantasy, dungeons and dragons, an ultrafine detailed painting, chibi, detailed painting, boris valejo. octopath traveler decal!!! "
diffusiondb-1k/image_689.png,"birthday cake, 3 d, realistic, render, translucent, glass wave sculpture, translucent blown glass wave sculpture blue and purple "
diffusiondb-1k/image_690.png,"an elf shooting a bow, in the forest, by makoto shinkai, greg rutkowski, artstation, high detailed, cgsociety, "
